,Unnamed: 0,blue_1_summoner_level,blue_2_summoner_level,blue_3_summoner_level,blue_4_summoner_level,blue_5_summoner_level,blue_kurtosis_summonerlevel,blue_coefficient_of_skewness_summonerlevel,blue_mean_summonerlevel,blue_variance_summonerlevel,blue_std_summonerlevel,blue_median_summonerlevel,blue_1_champ_points,blue_2_champ_points,blue_3_champ_points,blue_4_champ_points,blue_5_champ_points,blue_kurtosis_champpoints,blue_coefficient_of_skewness_champpoints,blue_mean_champpoints,blue_variance_champpoints,blue_std_champpoints,blue_median_champpoints,kills_1,kills_2,kills_3,kills_4,kills_5,damage1,damage2,damage3,damage4,damage5,assist1,assist2,assist3,assist4,assist5,red_1_summoner_level,red_2_summoner_level,red_3_summoner_level,red_4_summoner_level,red_5_summoner_level,red_kurtosis_summonerlevel,red_coefficient_of_skewness_summonerlevel,red_mean_summonerlevel,red_variance_summonerlevel,red_std_summonerlevel,red_median_summonerlevel,red_1_champ_points,red_2_champ_points,red_3_champ_points,red_4_champ_points,red_5_champ_points,red_kurtosis_champpoints,red_coefficient_of_skewness_champpoints,red_mean_champpoints,red_variance_champpoints,red_std_champpoints,red_median_champpoints,kills_1.1,kills_2.1,kills_3.1,kills_4.1,kills_5.1,damage1.1,damage2.1,damage3.1,damage4.1,damage5.1,assist1.1,assist2.1,assist3.1,assist4.1,assist5.1,blue_team_won?
427,427,164,150,47,32,41,-3.130846813278345,0.6039214254387052,86.8,4159.7,64.49573629318452,47,5724,1847,950,3285,3791,-0.3091540893752098,0.3798147535157455,3119.4,3396927.3,1843.075500352604,1843.075500352604,6,8,3,9,12,27300,25575,12113,28299,36657,22,20,22,18,16,767,396,184,47,75,0.9397128553558644,1.262724384786302,293.8,88800.7,297.9944630358088,184,29888,17260,60321,908,4465,0.9017984974476364,1.144031121757328,22568.4,575980120.3000001,23999.58583600976,23999.58583600976,8,15,24,8,3,11135,32791,60103,14739,17803,14,26,22,25,31,0
428,428,396,184,47,75,42,1.9803491013017642,1.551334854015077,148.8,22390.7,149.6352231261076,75,8288,8158,6329,3275,1960,-2.4704272203661573,-0.4307451454355934,5602.0,8238838.5,2870.337697902461,2870.337697902461,7,1,7,7,7,21793,4651,17326,29103,12284,15,22,11,15,6,111,168,89,258,219,-2.047789030754693,0.14279063112936669,169.0,5046.5,71.03872183534835,168,1528,37692,2626,81139,29221,0.8209174590052157,1.028370584219789,30441.2,1058497099.7,32534.55239741282,32534.55239741282,7,3,9,13,6,16940,14733,22078,30513,19167,17,12,12,11,7,0
429,429,184,47,75,68,69,4.327043007306116,2.01535275446971,88.6,2956.3,54.37186772587457,69,17420,4169,4804,909,1927,3.912637933338104,1.921421797458784,5845.8,44397024.70000001,6663.109236685229,6663.109236685229,12,20,12,17,3,66307,52355,39778,37796,16414,33,27,26,31,14,57,79,80,60,113,1.161631430811749,1.084542961144954,77.8,498.7,22.33159197191279,79,1927,1257,1567,1119,0,2.088741444742089,-1.229292986267465,1174.0,527412.0,726.2313680914643,726.2313680914643,2,8,20,18,24,6861,41767,72439,57960,35237,49,36,32,29,16,0
430,430,47,75,299,94,95,4.319732454259759,2.022635172900033,122.0,10169.0,100.8414597276338,94,2311,10499,2238,730,4247,3.001842751999035,1.681982502154479,4005.0,14737037.5,3838.884929247033,3838.884929247033,5,11,12,7,16,16018,36398,49917,30828,35802,29,27,26,26,22,418,92,50,75,147,3.867694262962829,1.941800648707671,156.4,22654.30000000001,150.5134545480902,92,34105,16841,700,2293,939,0.6797751122535338,1.31899653844003,10975.6,212770224.8,14586.6454265537,14586.6454265537,8,4,13,13,9,21552,13542,37761,44880,25829,30,18,16,22,23,1
431,431,46,75,85,83,67,1.248106299709637,-1.244646328983715,71.2,249.2,15.78606980853689,75,2190,3060,5599,338,103,-0.1030310203267195,0.7642297485712718,2258.0,5035133.5,2243.91031460707,2243.91031460707,5,1,3,4,0,14834,25439,22218,16197,15191,4,9,8,4,10,324,97,108,418,92,-2.112550553610816,0.8124051316146079,207.8,23333.2,152.7520867287907,108,2138,8244,7208,10366,14050,0.8088970662235564,-0.2970397293512039,8401.2,19111373.2,4371.655658900871,4371.655658900871,7,3,14,26,1,16735,11739,19285,52215,6632,21,39,23,20,40,0
432,432,294,306,46,87,358,-2.82627279944438,-0.5198637318338666,218.2,19966.2,141.3018046593886,294,25156,12297,6329,4045,68225,3.050132222263642,1.755018763294639,23210.4,700374023.8,26464.58055212665,26464.58055212665,13,26,4,21,15,34947,42799,26374,48797,48790,30,31,41,26,40,808,520,445,592,149,1.23919475086033,-0.4637193091779712,502.8,57478.7,239.747158481597,520,19987,25474,50449,79690,3783,-0.1568047640476076,0.7812981001732785,35876.6,880665374.3000001,29676.00671080932,29676.00671080932,8,21,14,9,9,27222,60339,39350,20636,38046,19,24,29,32,30,1
433,433,46,311,46,74,154,1.853315132927751,1.5146545505511262,126.2,12628.2,112.3752641821144,74,16157,9653,3208,10328,835,-1.1373680328808211,0.1206553257264462,8036.2,37245644.7,6102.920997358559,6102.920997358559,13,10,0,10,12,25298,40991,10687,26873,34227,16,22,16,15,21,331,220,340,182,142,-2.659962392793326,0.19263828539122801,243.0,7901.0,88.88756943465155,220,8209,3835,48086,48830,19565,-3.011943460725655,0.3134503594105358,25705.0,464445325.5,21550.99360818429,21550.99360818429,16,19,2,5,7,32071,40214,16987,23755,46111,17,15,22,25,30,0
434,434,76,214,174,213,194,3.36898783057473,-1.812838651110576,174.2,3281.2,57.28175974950491,194,16085,5910,7015,28941,13439,1.234195693535051,1.154864295501302,14278.0,85436833.0,9243.204693178659,9243.204693178659,7,13,20,3,4,35110,23970,25586,8224,11406,32,18,6,16,36,178,46,311,46,74,0.5492887584177453,1.26006696098376,131.0,13077.0,114.3547113152755,74,6114,110,36455,5088,7080,4.386420736372838,2.036843272792271,10969.4,210183895.8,14497.7203656299,14497.7203656299,5,2,12,1,7,12208,11208,21927,7525,16958,12,11,8,11,10,1
435,435,46,311,46,74,158,1.638546991767873,1.4717355267291181,127.0,12687.0,112.6365837550127,74,5180,17063,6878,4517,16423,-3.192615546567775,0.5300534703873304,10012.2,38545681.7,6208.516867980629,6208.516867980629,4,5,1,1,1,6145,12516,4591,6983,4887,3,3,7,1,4,132,344,109,130,300,-2.764418526158977,0.6674291288464245,203.0,12124.0,110.1090368680064,132,16155,181179,9248,5455,5157,4.932837437443013,2.217865012901739,43438.8,5948511129.200001,77126.59158292942,77126.59158292942,4,13,5,7,11,8674,26319,9315,13776,18615,17,20,15,18,18,0
436,436,149,311,262,46,136,-1.343175635520622,0.060247906036716,180.8,11183.7,105.7530141414419,149,4476,4062,91,2190,10475,1.947727093934541,1.129360567404285,4258.8,15094384.7,3885.14925067236,3885.14925067236,4,3,3,1,7,11685,8430,13123,5893,9728,4,8,8,9,6,68,263,134,322,344,-2.177229578450675,-0.5209214035598689,226.2,14484.2,120.3503219771347,263,14846,700,38791,3451,5819,2.637232500397323,1.6599738678896672,12721.4,240558867.3,15509.96026107095,15509.96026107095,8,5,10,12,2,13507,14895,17400,21991,5609,22,23,15,20,22,0
437,437,184,311,262,46,163,0.0453480522720664,-0.4998629596387642,193.2,10318.7,101.5810021608371,184,69010,8865,1378,4624,1964,4.790006087787964,2.179921797619667,17168.2,848592606.2,29130.61287031222,29130.61287031222,4,17,12,1,8,14267,39519,31046,12247,21637,21,16,19,21,23,252,111,150,141,173,2.157304651530568,1.297792272754589,165.4,2837.3,53.26631205555721,150,114439,11678,17967,28783,7541,4.344209322930841,2.062182090992148,36081.6,1982847992.8,44529.18136233811,44529.18136233811,3,13,11,16,4,17393,27751,28561,28204,15516,26,22,22,16,23,1
438,438,310,184,311,262,46,0.8859395282315266,-1.247830983224534,222.6,12420.8,111.4486428809252,262,19124,85867,3225,11057,2311,4.23991775669977,2.034626669564442,24316.8,1230083462.2,35072.54570458209,35072.54570458209,5,5,7,6,0,9055,7940,4551,7978,3295,15,7,9,13,11,87,98,80,216,167,-1.19274729943953,0.9248924101704575,129.6,3534.3,59.44997897392395,98,10777,2591,3321,411,20061,0.5081542499266742,1.208338689592385,7432.2,65077677.19999999,8067.073645380956,8067.073645380956,4,0,5,2,4,5482,0,3944,3448,6622,6,0,2,4,5,1
439,439,184,311,46,178,178,1.9875805078364641,-0.047929421169215586,179.4,8784.8,93.72726390970772,178,9096,165649,4000,13259,4525,4.942967428257671,2.220369765751601,39305.8,5002468888.700001,70728.13364355093,70728.13364355093,11,9,0,5,5,27326,13102,12569,21052,10643,12,9,16,16,12,182,166,155,31,200,3.809329177719224,-1.878122384582932,146.8,4478.7,66.92309018567508,166,1863,6617,314,1298,7639,-2.830177930306199,0.5344017496627982,3546.2,11128876.7,3335.997107312895,3335.997107312895,8,9,8,2,9,16413,19394,17863,5168,12108,22,18,24,32,18,1
440,440,216,80,63,84,330,-0.39806161456077577,1.10304015388724,154.6,13368.8,115.6235270176446,84,674,2782,3229,32635,27673,-2.965557610393767,0.6490503642650306,13398.6,237961496.3,15426.00065798002,15426.00065798002,6,3,9,13,1,18057,9404,12785,27274,12970,8,13,8,16,22,99,122,184,311,46,1.061063915512563,1.048841488382112,152.4,10312.3,101.5494953212472,122,6605,3281,49212,37186,3985,-2.316316977616125,0.7669698907034479,20053.8,466029069.7,21587.70644834694,21587.70644834694,12,4,9,13,3,25375,29838,26225,23245,3365,19,32,17,18,22,0
441,441,453,306,311,46,74,-2.064869235337811,-0.06797215728448086,238.0,29984.5,173.1603303300153,306,0,7693,197022,4037,1735,4.977803045662121,2.229922849313194,42097.4,7508800723.300001,86653.33648106114,86653.33648106114,19,11,14,3,3,29155,19072,38017,14295,16063,20,9,19,14,18,288,120,219,254,419,1.146601451520413,0.397037659800328,260.0,11845.5,108.8370341382013,254,29184,4803,34159,384,250,-2.975220423237178,0.6059717780727245,13756.0,273921055.5,16550.56057962992,16550.56057962992,12,12,8,6,11,25617,25446,17005,22434,22935,20,20,22,24,17,1
442,442,46,50,311,48,74,4.798588849175028,2.183835168131508,105.8,13287.2,115.2701175500398,50,5088,397,4190,75,78,-2.881632273260156,0.6709676511018469,1965.6,6073811.299999999,2464.510357048637,2464.510357048637,0,2,7,5,5,4966,5124,9588,9499,11361,14,9,8,11,6,199,55,466,139,42,2.375186777785633,1.526245056066303,180.2,29626.7,172.1240831493373,139,24801,1661,14857,3431,432,-0.6029863019864239,1.039617313502874,9036.4,110563682.8,10514.92666641095,10514.92666641095,6,6,5,10,1,6906,9943,7049,13212,6657,16,16,15,12,16,0
443,443,150,336,66,46,74,2.750846669947503,1.705098830752879,134.4,14256.8,119.4018425318471,74,134760,63522,6559,1763,15604,1.150110327571028,1.38333252068025,44441.6,3152409124.299999,56146.31888467845,56146.31888467845,1,11,2,0,15,8693,26355,11708,589,15933,14,14,19,7,7,98,31,488,36,121,4.177502376294337,2.007620782270032,154.8,36207.7,190.2832099792307,98,5525,4060,0,2266,384,-1.975708269756559,0.3128903856249383,2447.0,5588098.0,2363.915819144159,2363.915819144159,4,1,7,3,3,9270,3056,14643,5489,9229,8,6,10,7,10,1
444,444,120,306,46,83,256,-2.395187678609661,0.4793686220287969,162.2,12758.2,112.9522022804337,120,1300,59823,1569,75296,19625,-2.521195202531752,0.526309410052191,31522.6,1167299944.3,34165.77153087575,34165.77153087575,17,21,3,14,11,48315,50880,17595,44360,34993,28,18,37,29,33,355,274,187,69,141,-0.9525094908923021,0.2639368933390436,205.2,12544.2,112.000892853584,187,150459,12290,109666,3662,73538,-1.994436505718214,0.17274132213464802,69923.0,3947676095.0,62830.53473431529,62830.53473431529,32,15,4,8,9,87892,45806,22036,30428,34319,28,42,37,42,36,0
445,445,50,52,98,72,203,3.132137586573258,1.761178020982988,95.0,4019.0,63.39558344238185,72,1223,1580,3453,14502,48208,3.431868949401853,1.8688289998725098,13793.2,399743193.7,19993.57881170852,19993.57881170852,0,5,9,9,3,6790,14361,5692,12811,7537,21,19,8,12,18,79,205,306,46,347,-2.627583542833395,-0.057943591183572715,196.6,17792.3,133.387780549794,205,8702,25136,1482,273,31730,-2.475944920671261,0.5145723016825604,13464.6,202532446.8,14231.38948943497,14231.38948943497,3,5,5,2,0,5604,9435,8260,5044,0,6,8,1,6,0,1
446,446,76,177,218,78,112,-1.8880562520320412,0.6277005993832875,132.2,3968.2,62.9936504736787,112,414,32498,17148,52600,70025,-1.27868161555249,0.1102319647612389,34537.0,764146021.0,27643.19122315656,27643.19122315656,8,2,2,3,8,11145,4621,8459,3718,5223,9,16,15,14,9,43,33,46,74,37,3.189258707224692,1.698934511107297,46.6,260.3,16.13381541979454,43,5949,1367,6878,944,15486,1.399734886183241,1.184018061539609,6124.8,34426907.7,5867.444733442318,5867.444733442318,1,3,3,1,0,3591,3890,5380,2536,4009,2,3,3,3,5,1
447,447,280,350,396,290,427,-2.384588869671247,0.1008513924498799,348.6,4133.8,64.29463430178292,350,8730,2598,5284,8705,40213,4.4677303757647095,2.078323094153929,13106.0,236227343.5,15369.6891152684,15369.6891152684,9,7,8,20,14,25083,26811,21460,40169,34910,34,32,25,18,34,118,41,186,311,46,0.07452299657542484,0.9480368914994941,140.4,12619.3,112.3356577405411,118,5692,922,6800,2302,5088,-1.921837639028615,-0.4961689168097097,4160.8,6028653.2,2455.331586568299,2455.331586568299,13,2,16,12,0,24070,24217,34537,30115,10388,9,20,15,15,16,1
448,448,120,186,311,46,286,-1.8578382288599222,-0.19457944946525502,189.8,12377.2,111.252865131645,186,21915,38550,3726,1595,13122,0.01977983640294845,0.8999630762464713,15781.6,227422304.3,15080.52732168209,15080.52732168209,11,5,5,0,1,14387,24466,13615,5141,16603,5,10,10,8,11,79,877,137,102,227,4.421385260388188,2.086301937558821,284.4,112913.8,336.0264870512442,137,12845,73483,10527,7018,596,4.545092647142495,2.099114418350715,20893.8,885604047.6999999,29759.10025017558,29759.10025017558,10,23,11,3,4,13560,38604,21044,11781,19154,19,19,16,23,29,0
449,449,311,46,289,163,128,-1.911295627064041,-0.03435470414745146,187.4,12429.3,111.4867705156087,163,62196,6329,22841,9539,2426,2.9905453908739563,1.745545909023165,20666.2,597882205.7,24451.62991908719,24451.62991908719,23,3,1,10,15,54421,17994,7795,28523,33428,17,19,41,21,13,300,262,54,119,290,-2.179083489561155,-0.7288313303666231,205.0,12424.0,111.4629983447422,262,178195,52562,761,295588,26367,-0.5664610025558261,0.9886706994081904,110694.6,15329453269.3,123812.1693102096,123812.1693102096,2,4,11,6,13,16342,19731,27599,23624,23656,21,16,8,16,8,1
450,450,311,46,72,55,75,4.774927543852543,2.172004735035627,111.8,12543.7,111.9986607062781,72,20289,3523,91,501,12341,-0.7976736439427263,0.9511040471949403,7349.0,76643902.0,8754.650307122496,8754.650307122496,14,0,7,3,2,22495,3532,10025,14665,8437,8,17,16,16,11,182,92,115,97,141,0.1525644647486821,1.018254498920373,125.4,1369.3,37.004053831979,115,22248,935,0,5559,1753,3.92048508109557,1.968263345261911,6099.0,85958553.5,9271.383580674461,9271.383580674461,9,18,3,2,10,22002,22408,9567,7433,15594,31,16,35,18,17,0
451,451,261,170,127,90,108,1.435068244823782,1.3217047512144942,151.2,4651.7,68.20337235063967,127,4497,51226,0,2809,14013,3.721946534721184,1.919906266280162,14509.0,449006332.5,21189.76952446628,21189.76952446628,9,13,6,19,11,24440,13711,16802,29231,30921,38,13,30,19,34,99,140,310,303,46,-2.768987105386638,0.2677216999921559,179.6,14536.3,120.5665791171003,140,10587,4586,62196,7328,104,4.562775012999104,2.109697065141785,16960.2,654231715.2000002,25577.95369453937,25577.95369453937,5,12,10,3,1,15860,32066,22048,15199,9354,12,15,15,19,17,1
452,452,44,348,142,49,293,-2.621186740223717,0.3810975147596583,175.2,19494.7,139.6234221038863,142,366,4673,14726,1886,4171,3.268097800669441,1.705570074319236,5164.4,31606265.3,5621.944974828551,5621.944974828551,6,3,5,6,12,11246,12963,15344,15706,20113,16,21,15,17,12,152,45,74,55,58,3.849965697013236,1.9289360579051271,76.8,1875.7,43.30935233872702,58,87430,4000,6153,9984,0,4.811461290043789,2.183015384326005,21513.4,1370853166.8,37025.03432543986,37025.03432543986,21,6,2,8,13,30058,16718,11679,23228,14691,17,30,36,38,22,0
453,453,364,129,166,45,74,2.439203220487688,1.499567979944207,155.6,15784.3,125.6355841312484,129,13115,3367,26542,817,7080,1.2533829685550821,1.252113296534307,10184.2,105005479.7,10247.21814445267,10247.21814445267,1,10,7,2,10,9857,24759,18060,11933,22908,9,14,12,22,13,70,74,155,49,114,-0.2879845689525551,0.8684877999581258,92.4,1777.3,42.15803600738536,74,5683,1031,9720,1020,3502,0.02522162200375888,0.9295022228794838,4191.2,13327866.7,3650.735090361939,3650.735090361939,4,4,0,11,15,18716,16702,3233,18762,27605,22,17,8,15,13,1
454,454,148,84,207,74,53,-0.5913571999055574,0.9271626495115516,113.2,4005.7,63.29059961795274,84,3749,2103,29858,8442,2282,4.007818728755266,1.9924855066890812,9286.8,138807347.7,11781.65301220504,11781.65301220504,2,1,10,5,2,6566,9740,14472,16526,2697,18,13,4,8,5,102,45,89,114,74,0.12215830626429809,-0.7436666405109272,84.8,716.7,26.771253239249,89,47940,3985,6985,2999,15129,3.665264612581936,1.908191719478163,15407.6,353456000.8000001,18800.42554837523,18800.42554837523,3,2,4,4,5,6081,5897,10022,11078,14446,12,10,10,10,7,1
455,455,341,104,45,46,73,4.239828218870379,2.036674802728682,121.8,15597.7,124.890752259725,73,14947,13105,1767,15412,1759,-3.251439529611298,-0.5422897222830139,9398.0,49321982.0,7022.961056420575,7022.961056420575,3,5,6,13,0,10710,27322,7802,37658,18539,15,17,19,12,20,69,113,47,109,98,-1.3717750259284052,-0.7753342604914064,87.2,801.2,28.30547650190683,98,1925,83247,1517,1862,5988,4.946930170625977,2.221833714004954,18907.8,1296967151.7,36013.43015737324,36013.43015737324,5,27,5,8,15,18061,52158,11012,19132,22981,31,23,21,28,19,0
456,456,389,199,183,72,149,2.459443954206252,1.235965386736748,198.4,13745.8,117.2424837676173,183,16239,5124,13421,22128,15929,1.686526309702884,-0.7175949831792531,14568.2,38075726.7,6170.553192380728,6170.553192380728,16,6,3,5,14,40412,12388,20929,17013,32918,20,19,15,13,18,185,305,310,45,73,-2.869648540241318,-0.044463583527047684,183.6,15539.8,124.6587341504798,185,19068,10067,197022,3985,4392,4.893336491935834,2.207281972455785,46906.8,7079133013.700002,84137.58383564388,84137.58383564388,18,23,12,1,3,32127,53583,49003,5170,8088,22,22,25,31,21,0
457,457,141,73,271,298,39,-2.721111554767781,0.226183574602335,164.4,13459.8,116.016378154121,141,4638,16363,9924,16693,3316,-2.8889126807506362,0.026363209478692022,10186.8,39635555.7,6295.677540980002,6295.677540980002,11,5,15,11,4,40222,28462,47640,38727,25454,28,15,23,18,26,65,185,310,45,73,0.3199296016401227,1.218843988144531,135.6,12491.8,111.7667213440566,73,28199,22855,9201,8459,2877,-2.11607617646497,0.4995020963760566,14318.2,114242645.2,10688.43511464611,10688.43511464611,4,16,22,2,4,37802,57344,34792,18124,39615,36,18,12,22,27,1
458,458,305,45,73,184,296,-2.852230418406115,-0.06483653779680935,180.6,14692.3,121.21179810563,184,41053,6941,2877,11990,94323,1.8578799514232842,1.525021700075715,31436.8,1460257469.2,38213.31533902809,38213.31533902809,10,3,5,33,18,27710,32954,53124,64665,106042,18,33,26,18,28,59,50,109,107,157,-0.8385433707138175,0.37769526344415205,96.4,1873.8,43.28741156502662,107,27534,9528,191,8617,303,2.140697211663966,1.407054864211191,9234.6,124223933.3,11145.57909217821,11145.57909217821,10,14,15,20,5,41511,48200,58692,52029,40351,29,38,31,30,39,1
459,459,31,216,33,52,92,2.943376144246198,1.7380070333872282,84.8,5979.699999999999,77.3285199651461,52,122,6070,122,3559,12776,0.8737985651246962,1.130534121249372,4529.8,27542971.2,5248.139784723727,5248.139784723727,6,6,8,9,7,27673,18760,17816,22257,35565,20,20,14,15,17,45,73,64,54,504,4.944470285967219,2.22052966401271,148.0,39715.5,199.2874807909418,64,2324,3421,21900,47843,512771,4.858946604632449,2.198060607056398,117651.8,49127508772.7,221647.2620464778,221647.2620464778,5,4,13,29,4,22576,25281,45236,34030,27764,45,24,29,15,38,0
460,460,75,33,45,73,145,2.04255402526905,1.317527234485572,74.2,1891.2,43.48792935976603,73,23716,1153,2190,31686,28457,-3.097931611081301,-0.44717272831536486,17440.4,215384962.3,14675.99953325156,14675.99953325156,4,4,5,4,13,15703,14383,9941,12924,23368,17,22,18,15,10,88,212,65,86,85,4.5572281565060635,2.092719198075903,107.2,3518.7,59.31863113727423,86,10520,5854,5379,372,99,-0.9386855202348956,0.3994244903963097,4444.8,18810076.7,4337.058530847838,4337.058530847838,2,12,4,3,10,7762,26282,15118,7400,11257,9,15,21,18,15,1
461,461,65,48,86,215,84,3.999791081114934,1.928815670366077,99.6,4401.3,66.34229420211514,84,254,20922,8558,17043,7942,-1.07009910689358,-0.0321684604047014,10943.8,66434846.2,8150.757400389242,8150.757400389242,7,7,1,18,8,31616,16972,10455,18552,12451,25,16,17,8,12,45,73,58,64,32,-0.8434415268059317,-0.466683730440397,54.4,260.3,16.13381541979454,58,2324,16019,614,1047,767,4.788452712432623,2.180823470104196,4154.2,44445985.7,6666.7822598312,6666.7822598312,5,3,4,23,6,12325,16009,28873,45348,19543,17,28,27,17,29,0
462,462,473,92,446,372,407,3.795655664096467,-1.89845328244613,358.0,23580.5,153.5594347475921,407,90389,15088,66763,2498,7863,-2.129521622430528,0.7494909038898908,36520.2,1563639741.7,39542.88484291454,39542.88484291454,9,4,11,0,12,23031,19407,25160,7975,41938,21,16,14,12,22,241,726,295,45,632,-2.011273115958098,0.1644223426789379,387.8,80421.7,283.5871999932296,295,23467,260480,12766,6329,47225,4.570918928090197,2.1233702620500052,70053.4,11574090963.3,107582.9492219841,107582.9492219841,15,19,4,3,5,32153,26047,22585,16558,16056,21,13,25,12,21,0
463,463,171,241,726,45,632,-2.6009227981689973,0.4101449345571547,363.0,89250.5,298.7482217520298,241,5175,36633,45644,1767,158102,3.279798876579182,1.7504779535059152,49464.2,4054490333.7,63674.87992685969,63674.87992685969,14,8,18,1,7,29864,21984,30880,3538,21829,26,21,21,38,23,133,41,208,242,94,-1.716603278105069,0.0125163558818552,143.6,6732.3,82.0505941477574,133,667,2312,26194,114712,36087,2.9625228123970793,1.668854392361689,35994.4,2168761556.3,46569.96410026532,46569.96410026532,7,7,5,19,3,17007,10292,10906,37164,21294,22,13,11,15,23,0
464,464,145,181,309,259,45,-0.5197430630873541,-0.3285897342425207,187.8,10507.2,102.5046340415886,181,19967,49212,10321,37080,6878,-1.74936240510156,0.5625390525577746,24691.6,325220701.3,18033.87649120399,18033.87649120399,10,13,21,6,3,27294,43100,57092,26764,9534,19,16,15,19,12,152,236,360,127,270,-0.895726266272418,0.4031819917189149,229.0,8806.0,93.84028985462481,236,76983,15945,10425,9734,8049,4.794462306710241,2.181867651365808,24227.2,878514249.2,29639.74104475274,29639.74104475274,8,6,7,11,22,41114,15272,26760,32336,49822,27,19,25,22,14,0
